,Unnamed: 0,user_id,project_id,title,adult_content,description,instructions_flag,requester_id,requester_trusted_flag,project_stat,avg_money_hourly,moneyMed,moneyTop10,moneyMax3,pool_id,pool_started_at,task_attempted_flag,country,user_language,birth_day,joined,age
60,67,1684019585.0,105897.0,Take 10 photos of your face,0,You need to take 10 photos of your face according to the instruction: 2 face photos from identity cards + 2 indoor selfies + 2 outdoor selfies + 4 indoor selfies on a webcam or phone (according to the special method in the instruction),1,d110f9fcd12deb90ed5f5a0378d72b4b,0,4.2,1.08043,0.09,0.17,1.11,36452445.0,2022-12-09T14:00:34.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
61,68,1684019585.0,105897.0,Take 10 photos of your face,0,You need to take 10 photos of your face according to the instruction: 2 face photos from identity cards + 2 indoor selfies + 2 outdoor selfies + 4 indoor selfies on a webcam or phone (according to the special method in the instruction),1,d110f9fcd12deb90ed5f5a0378d72b4b,0,4.2,2.16086,0.09,0.17,0.0,36452574.0,2022-12-09T14:00:36.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
62,69,1684019585.0,105897.0,Take 10 photos of your face,0,You need to take 10 photos of your face according to the instruction: 2 face photos from identity cards + 2 indoor selfies + 2 outdoor selfies + 4 indoor selfies on a webcam or phone (according to the special method in the instruction),1,d110f9fcd12deb90ed5f5a0378d72b4b,0,4.2,2.16086,0.09,0.17,0.0,36452574.0,2022-12-09T14:00:36.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
63,70,1684019585.0,105897.0,Take 10 photos of your face,0,"Send in 10 photos of your relative/friend/acquaintance, taken according to the instructions. 
Each new set of 10 photos must include a new person who has never done the assignment before.
You cannot re-submit your photos, the assignment will be rejected.",1,d110f9fcd12deb90ed5f5a0378d72b4b,0,4.26,3.27174,0.0,0.17,0.0,36452603.0,2022-12-08T23:20:10.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
64,71,1684019585.0,105897.0,Take 10 photos of your face,0,"Send in 10 photos of your relative/friend/acquaintance, taken according to the instructions. 
Each new set of 10 photos must include a new person who has never done the assignment before.
You cannot re-submit your photos, the assignment will be rejected.",1,d110f9fcd12deb90ed5f5a0378d72b4b,0,4.26,3.27174,0.0,0.17,0.0,36452603.0,2022-12-08T23:20:10.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
65,72,1684019585.0,105897.0,Take 10 photos of your face,0,You need to take 10 photos of your face according to the instruction: 2 face photos from identity cards + 2 indoor selfies + 2 outdoor selfies + 4 indoor selfies on a webcam or phone (according to the special method in the instruction),1,d110f9fcd12deb90ed5f5a0378d72b4b,0,4.21,1.08043,0.0,0.18,1.28,36452630.0,2022-12-09T10:20:06.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
66,73,1684019585.0,105897.0,Take 10 photos of your face,0,You need to take 10 photos of your face according to the instruction: 2 face photos from identity cards + 2 indoor selfies + 2 outdoor selfies + 4 indoor selfies on a webcam or phone (according to the special method in the instruction),1,d110f9fcd12deb90ed5f5a0378d72b4b,0,4.21,1.08043,0.0,0.18,1.28,36452630.0,2022-12-09T10:20:06.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
67,74,1684019585.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
68,75,1684019585.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
69,76,1684019585.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
70,77,1684019585.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
71,78,1684019585.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
72,79,1684019585.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
73,80,1684019585.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
74,81,1684019585.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
75,82,1684019585.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
76,83,1684019585.0,59047.0,Does the image belong to the category?,1,"Training pool. After successful completion of the training and exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.236842,0.01,0.03,0.0,35175335.0,2022-11-23T16:45:58.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
77,84,1684019585.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
78,85,1684019585.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
79,86,1684019585.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
80,87,1684019585.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
81,88,1684019585.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
82,89,1684019585.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
83,90,1684019585.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
84,91,1684019585.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
85,92,1684019585.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
86,93,1684019585.0,59047.0,Does the image belong to the category?,1,"Exam pool. After successful completion of the exam, tasks with dynamic pricing + 1 cent for increased skills will be available.",1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.257143,0.01,0.05,0.62,35188650.0,2022-11-23T16:44:50.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
87,94,1684019585.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
88,95,1684019585.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
89,96,1684019585.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
90,97,1684019585.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
91,98,1684019585.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
92,99,1684019585.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
93,100,1684019585.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
94,101,1684019585.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
95,102,1684019585.0,59047.0,Относится ли изображение к категории?,1,Тренировочный пул. После успешного прохождения тренировки и экзамена будут доступны задания с динамическим ценообразованием +1 цент за повышенные навыки.,1,952e5619e420d3872f88fa12cdc99bfc,1,4.77,0.251748,0.01,0.03,0.0,36049221.0,2022-11-23T16:46:28.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
